Ray Number,Pos X,Pos Y,Pos Z,Cos X,Cos Y,Cos Z,Element,Event
56,3.08183691437,-8233.42875725,5675.67044569,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
56,-1.62566798364,-9.84474793775e-17,61.6077693494,-0.000472389998554,0.826210377471,-0.563361508276,127,ABSORB
57,6.85452436677,-8254.00721487,5645.48748649,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
57,2.11954898353,27.4674367479,-1.33586225977,-0.0861152171518,0.0135798172283,0.99619263094,26,REFLECT
57,2.11954898353,27.4674367479,-1.33586225977,-0.0861152171518,0.0135798172283,0.99619263094,-5,EXIT
58,-21.6326490083,-8255.81234273,5642.86402306,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
58,-26.3632090681,17.9399057489,1.30628800369,0.284888437622,0.154902014491,0.945961914675,105,REFLECT
58,-26.3632090681,17.9399057489,1.30628800369,0.284888437622,0.154902014491,0.945961914675,-5,EXIT
59,-21.9922626957,-8258.70054731,5638.6285638,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
59,-26.7212286652,12.2636362154,-1.02809554838,0.279835163507,0.226828002707,0.932867267329,123,REFLECT
59,-26.7212286652,12.2636362154,-1.02809554838,0.279835163507,0.226828002707,0.932867267329,-5,EXIT
60,29.281985553,-8257.6174706,5640.17397961,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
60,24.5521910224,14.7958668297,-0.470802798238,-0.359153977076,0.208787650748,0.909624173846,68,REFLECT
60,24.5521910224,14.7958668297,-0.470802798238,-0.359153977076,0.208787650748,0.909624173846,-5,EXIT
61,6.50201421623,-8251.1190103,5649.72354288,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
61,1.7658122662,32.5009073471,1.43741862682,-0.0715289422112,-0.0682511131321,0.995100696403,5,REFLECT
61,1.7658122662,32.5009073471,1.43741862682,-0.0715289422112,-0.0682511131321,0.995100696403,-5,EXIT
62,4.14883874854,-8234.39149211,5674.25763072,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
62,-0.559216598038,2.82586020268e-17,59.5385020065,-0.000472389998554,0.826210377471,-0.563361508276,127,ABSORB
63,30.7086010747,-8255.69200088,5642.9966239,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
63,25.9779644834,18.1941011708,1.34761917536,-0.344873648818,0.181217451241,0.920989903157,53,REFLECT
63,25.9779644834,18.1941011708,1.34761917536,-0.344873648818,0.181217451241,0.920989903157,-5,EXIT
64,-20.5656471741,-8256.77507759,5641.45120809,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
64,-25.295794182,16.2547427126,0.386069396708,0.261279441913,0.157963957134,0.952250198992,110,REFLECT
64,-25.295794182,16.2547427126,0.386069396708,0.261279441913,0.157963957134,0.952250198992,-5,EXIT
65,-12.018385234,-8255.33097531,5643.56192144,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
65,-16.7516970373,23.234074135,-1.27747998121,-0.000472389998554,0.826210377471,-0.563361508276,97,ABSORB
66,22.164890903,-8254.24789859,5645.12166837,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
66,17.4312237308,24.9386910326,-0.141537713791,-0.277088620987,0.0478133967157,0.959653987234,41,REFLECT
66,17.4312237308,24.9386910326,-0.141537713791,-0.277088620987,0.0478133967157,0.959653987234,-5,EXIT
67,6.99689012946,-8234.75251768,5673.72577247,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
67,2.28862836467,7.58990702045e-17,58.7604741178,-0.000472389998554,0.826210377471,-0.563361508276,127,ABSORB
68,4.36371882767,-8252.68345444,5647.43096545,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
